"","X","Lokal","F.e5.ngst.e5.r","F.f6.delse.e5.r","ID","X.c5.lder","Redskap","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"307",659,"BT",1983,1980,1983185,3,9,66,121,147,NA,NA,NA,NA,NA,NA
"308",660,"BT",1983,1980,1983186,3,9,65,121,160,NA,NA,NA,NA,NA,NA
"309",661,"BT",1983,1980,1983189,3,9,67,140,195,NA,NA,NA,NA,NA,NA
"310",662,"BT",1983,1980,1983190,3,9,68,120,150,NA,NA,NA,NA,NA,NA
"311",663,"BT",1983,1980,1983191,3,9,63,119,160,NA,NA,NA,NA,NA,NA
"312",664,"BT",1983,1980,1983193,3,9,55,99,135,NA,NA,NA,NA,NA,NA
"313",665,"BT",1983,1980,1983195,3,9,70,129,159,NA,NA,NA,NA,NA,NA
"314",666,"BT",1983,1980,1983196,3,9,69,129,142,NA,NA,NA,NA,NA,NA
"315",667,"BT",1983,1980,1983197,3,9,66,117,149,NA,NA,NA,NA,NA,NA
"316",668,"BT",1983,1980,1983200,3,9,71,140,178,NA,NA,NA,NA,NA,NA
"317",669,"BT",1983,1980,1983202,3,9,71,142,196,NA,NA,NA,NA,NA,NA
"318",670,"BT",1983,1980,1983204,3,9,71,133,165,NA,NA,NA,NA,NA,NA
"319",671,"BT",1983,1980,1983205,3,9,62,112,164,NA,NA,NA,NA,NA,NA
"320",672,"BT",1983,1980,1983206,3,9,63,129,166,NA,NA,NA,NA,NA,NA
"321",673,"BT",1983,1980,1983208,3,9,62,123,150,NA,NA,NA,NA,NA,NA
"322",674,"BT",1983,1980,1983209,3,9,58,114,174,NA,NA,NA,NA,NA,NA
"323",675,"BT",1983,1980,1983212,3,9,73,138,197,NA,NA,NA,NA,NA,NA
"324",676,"BT",1983,1980,1983213,3,9,70,136,176,NA,NA,NA,NA,NA,NA
"325",677,"BT",1983,1980,1983215,3,9,71,126,161,NA,NA,NA,NA,NA,NA
"326",678,"BT",1983,1980,1983216,3,9,62,126,164,NA,NA,NA,NA,NA,NA
"327",679,"BT",1983,1980,1983219,3,9,60,124,144,NA,NA,NA,NA,NA,NA
"328",680,"BT",1983,1980,1983220,3,9,61,125,149,NA,NA,NA,NA,NA,NA
"329",681,"BT",1983,1980,1983221,3,9,68,130,154,NA,NA,NA,NA,NA,NA
"330",682,"BT",1983,1980,1983222,3,9,66,121,149,NA,NA,NA,NA,NA,NA
"331",683,"BT",1983,1980,1983223,3,9,72,130,157,NA,NA,NA,NA,NA,NA
"332",684,"BT",1983,1980,1983224,3,9,66,127,173,NA,NA,NA,NA,NA,NA
"333",685,"BT",1983,1980,1983226,3,9,68,122,155,NA,NA,NA,NA,NA,NA
"334",686,"BT",1983,1980,1983227,3,9,60,118,138,NA,NA,NA,NA,NA,NA
"335",687,"BT",1983,1980,1983234,3,9,73,127,161,NA,NA,NA,NA,NA,NA
"336",688,"BT",1983,1980,1983236,3,9,69,125,159,NA,NA,NA,NA,NA,NA
"337",689,"BT",1983,1981,198354,2,9,71,112,NA,NA,NA,NA,NA,NA,NA
"338",690,"BT",1983,1981,198355,2,9,76,110,NA,NA,NA,NA,NA,NA,NA
"339",691,"BT",1983,1981,198356,2,9,65,109,NA,NA,NA,NA,NA,NA,NA
"340",692,"BT",1983,1981,198357,2,9,78,118,NA,NA,NA,NA,NA,NA,NA
"341",693,"BT",1983,1981,198358,2,9,72,110,NA,NA,NA,NA,NA,NA,NA
"342",694,"BT",1983,1981,198359,2,9,72,109,NA,NA,NA,NA,NA,NA,NA
"343",695,"BT",1983,1981,198367,2,9,73,110,NA,NA,NA,NA,NA,NA,NA
"344",696,"BT",1983,1981,1983126,2,9,71,119,NA,NA,NA,NA,NA,NA,NA
"345",697,"BT",1983,1981,1983127,2,9,73,106,NA,NA,NA,NA,NA,NA,NA
"346",698,"BT",1983,1981,1983128,2,9,69,107,NA,NA,NA,NA,NA,NA,NA
"347",699,"BT",1983,1981,1983129,2,9,76,112,NA,NA,NA,NA,NA,NA,NA
"348",700,"BT",1983,1981,1983130,2,9,71,108,NA,NA,NA,NA,NA,NA,NA
"349",701,"BT",1983,1981,1983139,2,9,75,113,NA,NA,NA,NA,NA,NA,NA
"350",702,"BT",1983,1981,1983143,2,9,72,122,NA,NA,NA,NA,NA,NA,NA
"351",703,"BT",1983,1981,1983144,2,9,73,110,NA,NA,NA,NA,NA,NA,NA
"352",704,"BT",1983,1981,1983145,2,9,70,109,NA,NA,NA,NA,NA,NA,NA
"353",705,"BT",1983,1981,1983150,2,9,78,113,NA,NA,NA,NA,NA,NA,NA
"354",706,"BT",1983,1981,1983155,2,9,74,109,NA,NA,NA,NA,NA,NA,NA
"355",707,"BT",1983,1981,1983156,2,9,72,111,NA,NA,NA,NA,NA,NA,NA
"356",708,"BT",1983,1981,1983157,2,9,66,106,NA,NA,NA,NA,NA,NA,NA
"357",709,"BT",1983,1981,1983163,2,9,67,110,NA,NA,NA,NA,NA,NA,NA
"358",710,"BT",1983,1981,1983166,2,9,83,133,NA,NA,NA,NA,NA,NA,NA
"359",711,"BT",1983,1981,1983170,2,9,73,107,NA,NA,NA,NA,NA,NA,NA
"360",712,"BT",1983,1981,1983171,2,9,75,110,NA,NA,NA,NA,NA,NA,NA
"361",713,"BT",1983,1981,1983172,2,9,66,108,NA,NA,NA,NA,NA,NA,NA
"362",714,"BT",1983,1981,1983173,2,9,68,111,NA,NA,NA,NA,NA,NA,NA
"363",715,"BT",1983,1981,1983174,2,9,71,109,NA,NA,NA,NA,NA,NA,NA
"364",716,"BT",1983,1981,1983175,2,9,72,112,NA,NA,NA,NA,NA,NA,NA
"365",717,"BT",1983,1981,1983176,2,9,72,119,NA,NA,NA,NA,NA,NA,NA
"366",718,"BT",1983,1981,1983177,2,9,69,111,NA,NA,NA,NA,NA,NA,NA
"367",719,"BT",1983,1981,1983180,2,9,72,106,NA,NA,NA,NA,NA,NA,NA
"368",720,"BT",1983,1981,1983182,2,9,70,105,NA,NA,NA,NA,NA,NA,NA
"369",721,"BT",1983,1981,1983183,2,9,69,107,NA,NA,NA,NA,NA,NA,NA
"370",722,"BT",1983,1981,1983184,2,9,78,125,NA,NA,NA,NA,NA,NA,NA
"371",723,"BT",1983,1981,1983187,2,9,72,118,NA,NA,NA,NA,NA,NA,NA
"372",724,"BT",1983,1981,1983188,2,9,67,110,NA,NA,NA,NA,NA,NA,NA
"373",725,"BT",1983,1981,1983192,2,9,75,114,NA,NA,NA,NA,NA,NA,NA
"374",726,"BT",1983,1981,1983194,2,9,81,129,NA,NA,NA,NA,NA,NA,NA
"375",727,"BT",1983,1981,1983201,2,9,70,115,NA,NA,NA,NA,NA,NA,NA
"376",728,"BT",1983,1981,1983225,2,9,71,128,NA,NA,NA,NA,NA,NA,NA
"377",729,"BT",1984,1975,1984571,9,9,76,113,157,195,231,268,323,365,415
"378",730,"BT",1984,1975,1984886,9,9,58,94,136,159,186,229,261,285,340
"379",731,"BT",1984,1976,1984572,8,9,73,110,151,218,261,300,332,392,NA
"380",732,"BT",1984,1977,19845,7,9,53,80,114,182,225,268,297,NA,NA
"381",733,"BT",1984,1977,1984189,7,9,72,108,185,219,252,273,292,NA,NA
"382",734,"BT",1984,1977,1984670,7,9,61,85,128,173,199,220,234,NA,NA
"383",735,"BT",1984,1978,19846,6,9,63,100,150,190,229,250,NA,NA,NA
"384",736,"BT",1984,1978,1984573,6,9,61,103,132,165,210,269,NA,NA,NA
"385",737,"BT",1984,1978,1984831,6,9,53,89,139,186,232,302,NA,NA,NA
"386",738,"BT",1984,1978,1984832,6,9,70,110,140,180,210,235,NA,NA,NA
"387",739,"BT",1984,1978,1984835,6,9,59,89,137,186,217,236,NA,NA,NA
"388",740,"BT",1984,1978,1984885,6,9,56,84,140,201,220,264,NA,NA,NA
"389",741,"BT",1984,1979,19844,5,9,50,81,142,209,267,NA,NA,NA,NA
"390",742,"BT",1984,1979,1984574,5,9,60,107,164,225,281,NA,NA,NA,NA
"391",743,"BT",1984,1979,1984575,5,9,52,105,163,187,236,NA,NA,NA,NA
"392",744,"BT",1984,1979,1984577,5,9,63,127,168,202,224,NA,NA,NA,NA
"393",745,"BT",1984,1979,1984578,5,9,72,144,173,194,211,NA,NA,NA,NA
"394",746,"BT",1984,1979,1984579,5,9,70,99,151,192,244,NA,NA,NA,NA
"395",747,"BT",1984,1979,1984580,5,9,54,91,139,186,212,NA,NA,NA,NA
"396",748,"BT",1984,1979,1984584,5,9,63,110,146,167,212,NA,NA,NA,NA
"397",749,"BT",1984,1979,1984672,5,9,74,109,167,202,242,NA,NA,NA,NA
"398",750,"BT",1984,1979,1984680,5,9,72,115,140,162,175,NA,NA,NA,NA
"399",751,"BT",1984,1979,1984800,5,9,63,105,128,168,210,NA,NA,NA,NA
"400",752,"BT",1984,1979,1984836,5,9,74,127,167,198,228,NA,NA,NA,NA
"401",753,"BT",1984,1979,1984837,5,9,67,91,136,195,229,NA,NA,NA,NA
"402",754,"BT",1984,1979,1984838,5,9,72,112,174,203,276,NA,NA,NA,NA
"403",755,"BT",1984,1979,1984847,5,9,48,79,149,169,194,NA,NA,NA,NA
"404",756,"BT",1984,1979,1984858,5,9,61,117,149,170,196,NA,NA,NA,NA
"405",757,"BT",1984,1979,1984887,5,9,66,101,172,211,237,NA,NA,NA,NA
"406",758,"BT",1984,1979,1984888,5,9,56,84,138,186,213,NA,NA,NA,NA
"407",759,"BT",1984,1979,1984890,5,9,80,116,173,197,222,NA,NA,NA,NA
"408",760,"BT",1984,1980,1984576,4,9,60,125,170,228,NA,NA,NA,NA,NA
"409",761,"BT",1984,1980,1984581,4,9,75,125,188,220,NA,NA,NA,NA,NA
"410",762,"BT",1984,1980,1984582,4,9,72,130,170,212,NA,NA,NA,NA,NA
"411",763,"BT",1984,1980,1984583,4,9,66,118,150,195,NA,NA,NA,NA,NA
"412",764,"BT",1984,1980,1984588,4,9,78,121,149,173,NA,NA,NA,NA,NA
"413",765,"BT",1984,1980,1984589,4,9,69,123,138,150,NA,NA,NA,NA,NA
"414",766,"BT",1984,1980,1984590,4,9,59,121,152,166,NA,NA,NA,NA,NA
"415",767,"BT",1984,1980,1984591,4,9,62,102,149,181,NA,NA,NA,NA,NA
"416",768,"BT",1984,1980,1984592,4,9,70,124,139,156,NA,NA,NA,NA,NA
"417",769,"BT",1984,1980,1984613,4,9,54,111,135,164,NA,NA,NA,NA,NA
"418",770,"BT",1984,1980,1984671,4,9,67,127,180,217,NA,NA,NA,NA,NA
"419",771,"BT",1984,1980,1984676,4,9,68,101,140,174,NA,NA,NA,NA,NA
"420",772,"BT",1984,1980,1984678,4,9,55,108,145,184,NA,NA,NA,NA,NA
"421",773,"BT",1984,1980,1984780,4,9,57,98,119,141,NA,NA,NA,NA,NA
"422",774,"BT",1984,1980,1984803,4,9,69,123,155,192,NA,NA,NA,NA,NA
"423",775,"BT",1984,1980,1984806,4,9,60,121,151,188,NA,NA,NA,NA,NA
"424",776,"BT",1984,1980,1984808,4,9,69,123,163,194,NA,NA,NA,NA,NA
"425",777,"BT",1984,1980,1984818,4,9,55,83,125,170,NA,NA,NA,NA,NA
"426",778,"BT",1984,1980,1984834,4,9,67,133,188,221,NA,NA,NA,NA,NA
"427",779,"BT",1984,1980,1984839,4,9,56,105,143,188,NA,NA,NA,NA,NA
"428",780,"BT",1984,1980,1984845,4,9,65,108,152,190,NA,NA,NA,NA,NA
"429",781,"BT",1984,1980,1984849,4,9,66,111,181,235,NA,NA,NA,NA,NA
"430",782,"BT",1984,1980,1984851,4,9,68,112,151,182,NA,NA,NA,NA,NA
"431",783,"BT",1984,1980,1984852,4,9,61,114,152,180,NA,NA,NA,NA,NA
"432",784,"BT",1984,1980,1984869,4,9,65,86,119,140,NA,NA,NA,NA,NA
"433",785,"BT",1984,1980,1984889,4,9,62,126,177,208,NA,NA,NA,NA,NA
"434",786,"BT",1984,1980,1984892,4,9,58,119,158,197,NA,NA,NA,NA,NA
"435",787,"BT",1984,1980,1984900,4,9,73,126,176,210,NA,NA,NA,NA,NA
"436",788,"BT",1984,1980,1984901,4,9,64,126,158,186,NA,NA,NA,NA,NA
"437",789,"BT",1984,1980,1984905,4,9,64,125,145,169,NA,NA,NA,NA,NA
"438",790,"BT",1984,1980,1984906,4,9,63,130,179,213,NA,NA,NA,NA,NA
"439",791,"BT",1984,1980,1984912,4,9,74,114,164,191,NA,NA,NA,NA,NA
"440",792,"BT",1984,1980,1984913,4,9,62,113,163,199,NA,NA,NA,NA,NA
"441",793,"BT",1984,1980,1984918,4,9,75,125,160,190,NA,NA,NA,NA,NA
"442",794,"BT",1984,1981,1984585,3,9,77,139,181,NA,NA,NA,NA,NA,NA
"443",795,"BT",1984,1981,1984586,3,9,81,132,184,NA,NA,NA,NA,NA,NA
"444",796,"BT",1984,1981,1984595,3,9,73,117,142,NA,NA,NA,NA,NA,NA
"445",797,"BT",1984,1981,1984598,3,9,70,113,145,NA,NA,NA,NA,NA,NA
"446",798,"BT",1984,1981,1984600,3,9,72,111,136,NA,NA,NA,NA,NA,NA
"447",799,"BT",1984,1981,1984601,3,9,64,111,130,NA,NA,NA,NA,NA,NA
"448",800,"BT",1984,1981,1984610,3,9,67,107,135,NA,NA,NA,NA,NA,NA
"449",801,"BT",1984,1981,1984617,3,9,72,106,137,NA,NA,NA,NA,NA,NA
"450",802,"BT",1984,1981,1984646,3,9,73,115,134,NA,NA,NA,NA,NA,NA
"451",803,"BT",1984,1981,1984675,3,9,68,127,167,NA,NA,NA,NA,NA,NA
"452",804,"BT",1984,1981,1984691,3,9,67,112,139,NA,NA,NA,NA,NA,NA
"453",805,"BT",1984,1981,1984693,3,9,72,111,135,NA,NA,NA,NA,NA,NA
"454",806,"BT",1984,1981,1984699,3,9,71,104,129,NA,NA,NA,NA,NA,NA
"455",807,"BT",1984,1981,1984787,3,9,67,102,137,NA,NA,NA,NA,NA,NA
"456",808,"BT",1984,1981,1984789,3,9,73,113,137,NA,NA,NA,NA,NA,NA
"457",809,"BT",1984,1981,1984790,3,9,47,76,118,NA,NA,NA,NA,NA,NA
"458",810,"BT",1984,1981,1984810,3,9,74,135,195,NA,NA,NA,NA,NA,NA
"459",811,"BT",1984,1981,1984825,3,9,64,102,126,NA,NA,NA,NA,NA,NA
"460",812,"BT",1984,1981,1984878,3,9,68,106,127,NA,NA,NA,NA,NA,NA
"461",813,"BT",1984,1981,1984880,3,9,48,86,115,NA,NA,NA,NA,NA,NA
"462",814,"BT",1984,1981,1984924,3,9,73,108,143,NA,NA,NA,NA,NA,NA
"463",815,"BT",1984,1981,1984927,3,9,70,104,127,NA,NA,NA,NA,NA,NA
"464",816,"BT",1984,1981,1984928,3,9,77,109,127,NA,NA,NA,NA,NA,NA
"465",817,"BT",1984,1981,1984937,3,9,62,115,137,NA,NA,NA,NA,NA,NA
"466",818,"BT",1984,1981,1984938,3,9,61,98,128,NA,NA,NA,NA,NA,NA
"467",819,"BT",1984,1981,1984963,3,9,70,101,130,NA,NA,NA,NA,NA,NA
"468",820,"BT",1984,1982,1984651,2,9,66,116,NA,NA,NA,NA,NA,NA,NA
"469",821,"BT",1984,1982,1984660,2,9,77,112,NA,NA,NA,NA,NA,NA,NA
"470",822,"BT",1984,1982,1984664,2,9,71,109,NA,NA,NA,NA,NA,NA,NA
"471",823,"BT",1984,1982,1984668,2,9,72,111,NA,NA,NA,NA,NA,NA,NA
"472",824,"BT",1984,1982,1984881,2,9,82,124,NA,NA,NA,NA,NA,NA,NA
"473",825,"BT",1984,1982,1984882,2,9,70,103,NA,NA,NA,NA,NA,NA,NA
"474",826,"BT",1984,1982,1984930,2,9,77,130,NA,NA,NA,NA,NA,NA,NA
"475",827,"BT",1984,1982,1984953,2,9,70,121,NA,NA,NA,NA,NA,NA,NA
"476",828,"BT",1984,1982,1984957,2,9,69,118,NA,NA,NA,NA,NA,NA,NA
"477",829,"BT",1984,1982,1984964,2,9,73,115,NA,NA,NA,NA,NA,NA,NA
"478",830,"BT",1985,1977,198577,8,9,67,106,139,179,211,247,280,308,NA
"479",831,"BT",1985,1979,198571,6,9,77,129,167,203,219,239,NA,NA,NA
"480",832,"BT",1985,1979,198572,6,9,87,125,162,189,237,253,NA,NA,NA
"481",833,"BT",1985,1979,198573,6,9,63,93,121,165,201,242,NA,NA,NA
"482",834,"BT",1985,1979,198574,6,9,74,107,160,179,248,283,NA,NA,NA
"483",835,"BT",1985,1979,198582,6,9,69,107,145,197,286,371,NA,NA,NA
"484",836,"BT",1985,1979,1985952,6,9,67,96,121,161,198,222,NA,NA,NA
"485",837,"BT",1985,1979,1985954,6,9,69,105,154,200,234,312,NA,NA,NA
"486",838,"BT",1985,1980,198526,5,9,68,108,160,203,224,NA,NA,NA,NA
"487",839,"BT",1985,1980,198529,5,9,73,105,133,155,181,NA,NA,NA,NA
"488",840,"BT",1985,1980,198540,5,9,92,143,188,225,261,NA,NA,NA,NA
"489",841,"BT",1985,1980,198541,5,9,56,102,150,193,223,NA,NA,NA,NA
"490",842,"BT",1985,1980,198542,5,9,62,105,150,184,200,NA,NA,NA,NA
"491",843,"BT",1985,1980,198546,5,9,71,123,160,192,214,NA,NA,NA,NA
"492",844,"BT",1985,1980,198552,5,9,64,100,136,179,202,NA,NA,NA,NA
"493",845,"BT",1985,1980,198553,5,9,68,109,145,175,195,NA,NA,NA,NA
"494",846,"BT",1985,1980,198575,5,9,78,146,178,232,311,NA,NA,NA,NA
"495",847,"BT",1985,1980,198576,5,9,63,132,167,203,290,NA,NA,NA,NA
"496",848,"BT",1985,1980,198578,5,9,73,130,193,278,366,NA,NA,NA,NA
"497",849,"BT",1985,1980,198580,5,9,53,89,146,177,202,NA,NA,NA,NA
"498",850,"BT",1985,1980,1985900,5,9,63,106,124,147,162,NA,NA,NA,NA
"499",851,"BT",1985,1980,1985916,5,9,74,116,160,201,223,NA,NA,NA,NA
"500",852,"BT",1985,1980,1985922,5,9,69,114,157,195,214,NA,NA,NA,NA
"501",853,"BT",1985,1980,1985926,5,9,65,121,156,179,239,NA,NA,NA,NA
"502",854,"BT",1985,1980,1985934,5,9,60,104,150,189,214,NA,NA,NA,NA
"503",855,"BT",1985,1980,1985941,5,9,70,125,167,187,204,NA,NA,NA,NA
"504",856,"BT",1985,1980,1985945,5,9,64,93,140,182,203,NA,NA,NA,NA
"505",857,"BT",1985,1980,1985947,5,9,73,128,152,181,218,NA,NA,NA,NA
"506",858,"BT",1985,1980,1985955,5,9,60,123,167,212,286,NA,NA,NA,NA
"507",859,"BT",1985,1980,1985962,5,9,64,133,157,206,224,NA,NA,NA,NA
"508",860,"BT",1985,1980,1985963,5,9,60,113,166,213,243,NA,NA,NA,NA
"509",861,"BT",1985,1980,1985972,5,9,62,111,142,187,203,NA,NA,NA,NA
"510",862,"BT",1985,1980,1985978,5,9,64,99,139,166,185,NA,NA,NA,NA
"511",863,"BT",1985,1980,1985982,5,9,56,97,140,171,195,NA,NA,NA,NA
"512",864,"BT",1985,1980,1985991,5,9,64,95,127,155,167,NA,NA,NA,NA
"513",865,"BT",1985,1981,198522,4,9,81,120,163,189,NA,NA,NA,NA,NA
"514",866,"BT",1985,1981,198528,4,9,84,122,154,180,NA,NA,NA,NA,NA
"515",867,"BT",1985,1981,198547,4,9,74,123,162,218,NA,NA,NA,NA,NA
"516",868,"BT",1985,1981,1985885,4,9,63,116,159,187,NA,NA,NA,NA,NA
"517",869,"BT",1985,1981,1985925,4,9,80,134,182,217,NA,NA,NA,NA,NA
"518",870,"BT",1985,1981,1985935,4,9,68,110,169,206,NA,NA,NA,NA,NA
"519",871,"BT",1985,1981,1985936,4,9,68,107,174,205,NA,NA,NA,NA,NA
"520",872,"BT",1985,1981,1985946,4,9,74,123,167,201,NA,NA,NA,NA,NA
"521",873,"BT",1985,1981,1985949,4,9,69,120,160,213,NA,NA,NA,NA,NA
"522",874,"BT",1985,1981,1985951,4,9,90,138,179,205,NA,NA,NA,NA,NA
"523",875,"BT",1985,1981,1985956,4,9,69,119,152,230,NA,NA,NA,NA,NA
"524",876,"BT",1985,1981,1985960,4,9,63,110,175,206,NA,NA,NA,NA,NA
"525",877,"BT",1985,1981,1985961,4,9,69,109,153,204,NA,NA,NA,NA,NA
"526",878,"BT",1985,1981,1985965,4,9,78,120,178,218,NA,NA,NA,NA,NA
"527",879,"BT",1985,1981,1985966,4,9,102,139,164,203,NA,NA,NA,NA,NA
"528",880,"BT",1985,1981,1985967,4,9,94,141,175,211,NA,NA,NA,NA,NA
"529",881,"BT",1985,1981,1985981,4,9,92,133,183,215,NA,NA,NA,NA,NA
"530",882,"BT",1985,1981,1985983,4,9,70,116,138,183,NA,NA,NA,NA,NA
"531",883,"BT",1985,1981,1985987,4,9,67,127,175,221,NA,NA,NA,NA,NA
"532",884,"BT",1985,1982,198536,3,9,67,113,143,NA,NA,NA,NA,NA,NA
"533",885,"BT",1985,1982,198538,3,9,79,122,160,NA,NA,NA,NA,NA,NA
"534",886,"BT",1985,1982,198550,3,9,73,127,171,NA,NA,NA,NA,NA,NA
"535",887,"BT",1985,1982,198554,3,9,86,116,141,NA,NA,NA,NA,NA,NA
"536",888,"BT",1985,1982,1985968,3,9,77,127,190,NA,NA,NA,NA,NA,NA
"537",889,"BT",1985,1982,1985985,3,9,87,138,173,NA,NA,NA,NA,NA,NA
"538",890,"BT",1985,1982,1985999,3,9,71,121,155,NA,NA,NA,NA,NA,NA
"539",891,"BT",1985,1983,19857,2,9,53,88,NA,NA,NA,NA,NA,NA,NA
"540",892,"BT",1985,1983,19858,2,9,62,106,NA,NA,NA,NA,NA,NA,NA
"541",893,"BT",1985,1983,19859,2,9,62,106,NA,NA,NA,NA,NA,NA,NA
"542",894,"BT",1985,1983,198513,2,9,59,101,NA,NA,NA,NA,NA,NA,NA
"543",895,"BT",1985,1983,198514,2,9,59,90,NA,NA,NA,NA,NA,NA,NA
"544",896,"BT",1985,1983,198517,2,9,57,87,NA,NA,NA,NA,NA,NA,NA
"545",897,"BT",1985,1983,198537,2,9,77,135,NA,NA,NA,NA,NA,NA,NA
"546",898,"BT",1985,1983,198539,2,9,76,121,NA,NA,NA,NA,NA,NA,NA
"547",899,"BT",1985,1983,198555,2,9,71,127,NA,NA,NA,NA,NA,NA,NA
"548",900,"BT",1985,1983,198560,2,9,74,120,NA,NA,NA,NA,NA,NA,NA
"549",901,"BT",1985,1983,1985918,2,9,80,132,NA,NA,NA,NA,NA,NA,NA
"550",902,"BT",1985,1983,1985919,2,9,79,130,NA,NA,NA,NA,NA,NA,NA
"551",903,"BT",1985,1983,1985930,2,9,76,131,NA,NA,NA,NA,NA,NA,NA
"552",904,"BT",1985,1983,1985931,2,9,84,135,NA,NA,NA,NA,NA,NA,NA
"553",905,"BT",1985,1983,1985939,2,9,81,132,NA,NA,NA,NA,NA,NA,NA
"554",906,"BT",1985,1983,1985944,2,9,81,133,NA,NA,NA,NA,NA,NA,NA
"555",907,"BT",1985,1983,1985989,2,9,69,123,NA,NA,NA,NA,NA,NA,NA
"556",908,"BT",1985,1983,1985990,2,9,78,132,NA,NA,NA,NA,NA,NA,NA
"557",909,"BT",1985,1983,1985995,2,9,77,132,NA,NA,NA,NA,NA,NA,NA
"558",910,"BT",1985,1983,1985996,2,9,74,119,NA,NA,NA,NA,NA,NA,NA
"559",911,"BT",1985,1983,1985998,2,9,83,128,NA,NA,NA,NA,NA,NA,NA
"560",912,"BT",1985,1984,19856,1,9,86,NA,NA,NA,NA,NA,NA,NA,NA
"561",913,"BT",1985,1984,198510,1,9,91,NA,NA,NA,NA,NA,NA,NA,NA
"562",914,"BT",1985,1984,198511,1,9,92,NA,NA,NA,NA,NA,NA,NA,NA
"563",915,"BT",1985,1984,198512,1,9,88,NA,NA,NA,NA,NA,NA,NA,NA
"564",916,"BT",1985,1984,198516,1,9,85,NA,NA,NA,NA,NA,NA,NA,NA
"565",917,"BT",1985,1984,198518,1,9,84,NA,NA,NA,NA,NA,NA,NA,NA
"566",918,"BT",1985,1984,198519,1,9,82,NA,NA,NA,NA,NA,NA,NA,NA
"567",919,"BT",1985,1984,198556,1,9,85,NA,NA,NA,NA,NA,NA,NA,NA
"568",920,"BT",1985,1984,198563,1,9,86,NA,NA,NA,NA,NA,NA,NA,NA
"569",921,"BT",1985,1984,198565,1,9,91,NA,NA,NA,NA,NA,NA,NA,NA
"570",922,"BT",1985,1984,198568,1,9,77,NA,NA,NA,NA,NA,NA,NA,NA
"571",923,"BT",1985,1984,198569,1,9,84,NA,NA,NA,NA,NA,NA,NA,NA
"572",924,"BT",1985,1984,1985920,1,9,95,NA,NA,NA,NA,NA,NA,NA,NA
"573",925,"BT",1985,1984,1985921,1,9,98,NA,NA,NA,NA,NA,NA,NA,NA
"574",926,"BT",1986,1980,1986417,6,9,69,117,141,167,185,212,NA,NA,NA
"575",927,"BT",1986,1981,1986152,5,9,74,118,156,184,206,NA,NA,NA,NA
"576",928,"BT",1986,1981,1986155,5,9,79,122,168,251,288,NA,NA,NA,NA
"577",929,"BT",1986,1981,1986193,5,9,69,106,133,156,195,NA,NA,NA,NA
"578",930,"BT",1986,1981,1986194,5,9,62,113,152,192,228,NA,NA,NA,NA
"579",931,"BT",1986,1981,1986201,5,9,61,96,125,148,183,NA,NA,NA,NA
"580",932,"BT",1986,1981,1986239,5,9,85,118,153,196,223,NA,NA,NA,NA
"581",933,"BT",1986,1981,1986247,5,9,73,119,142,173,203,NA,NA,NA,NA
"582",934,"BT",1986,1981,1986255,5,9,71,122,151,170,192,NA,NA,NA,NA
"583",935,"BT",1986,1981,1986414,5,9,61,113,147,200,226,NA,NA,NA,NA
"584",936,"BT",1986,1981,1986415,5,9,73,119,157,193,216,NA,NA,NA,NA
"585",937,"BT",1986,1981,1986462,5,9,68,126,147,183,210,NA,NA,NA,NA
"586",938,"BT",1986,1982,1986176,4,9,72,116,139,177,NA,NA,NA,NA,NA
"587",939,"BT",1986,1982,1986191,4,9,63,90,145,210,NA,NA,NA,NA,NA
"588",940,"BT",1986,1982,1986196,4,9,73,123,150,198,NA,NA,NA,NA,NA
"589",941,"BT",1986,1982,1986413,4,9,107,139,167,194,NA,NA,NA,NA,NA
"590",942,"BT",1986,1982,1986418,4,9,67,109,142,189,NA,NA,NA,NA,NA
"591",943,"BT",1986,1982,1986419,4,9,83,131,160,189,NA,NA,NA,NA,NA
"592",944,"BT",1986,1982,1986423,4,9,97,124,154,180,NA,NA,NA,NA,NA
"593",945,"BT",1986,1982,1986425,4,9,70,119,157,198,NA,NA,NA,NA,NA
"594",946,"BT",1986,1983,1986133,3,9,74,128,182,NA,NA,NA,NA,NA,NA
"595",947,"BT",1986,1983,1986141,3,9,88,134,174,NA,NA,NA,NA,NA,NA
"596",948,"BT",1986,1983,1986143,3,9,83,127,175,NA,NA,NA,NA,NA,NA
"597",949,"BT",1986,1983,1986144,3,9,78,133,178,NA,NA,NA,NA,NA,NA
"598",950,"BT",1986,1983,1986146,3,9,72,133,182,NA,NA,NA,NA,NA,NA
"599",951,"BT",1986,1983,1986147,3,9,82,142,197,NA,NA,NA,NA,NA,NA
"600",952,"BT",1986,1983,1986154,3,9,78,131,179,NA,NA,NA,NA,NA,NA
"601",953,"BT",1986,1983,1986162,3,9,73,110,144,NA,NA,NA,NA,NA,NA
"602",954,"BT",1986,1983,1986164,3,9,85,142,193,NA,NA,NA,NA,NA,NA
"603",955,"BT",1986,1983,1986170,3,9,57,87,154,NA,NA,NA,NA,NA,NA
"604",956,"BT",1986,1983,1986177,3,9,56,92,157,NA,NA,NA,NA,NA,NA
"605",957,"BT",1986,1983,1986185,3,9,57,95,161,NA,NA,NA,NA,NA,NA
"606",958,"BT",1986,1983,1986186,3,9,70,110,141,NA,NA,NA,NA,NA,NA
